"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"customlist.CustomListPerformanceTest.customRemoveIndex","avgt",1,5,222134.799798,4151.235136,"ns/op",70000
"customlist.CustomListPerformanceTest.customRemoveIndex","avgt",1,5,254428.274784,1896.771176,"ns/op",80000
"customlist.CustomListPerformanceTest.customRemoveIndex","avgt",1,5,283250.373730,10039.271093,"ns/op",90000
"customlist.CustomListPerformanceTest.customRemoveIndex","avgt",1,5,310582.138174,20421.071324,"ns/op",100000
"customlist.CustomListPerformanceTest.customRemoveObject","avgt",1,5,3935372.763120,167074.891799,"ns/op",10000
"customlist.CustomListPerformanceTest.customRemoveObject","avgt",1,5,15580167.038413,155384.430512,"ns/op",20000
"customlist.CustomListPerformanceTest.customRemoveObject","avgt",1,5,35233339.668966,354587.711234,"ns/op",30000
"customlist.CustomListPerformanceTest.customRemoveObject","avgt",1,5,65604762.950000,324909.841986,"ns/op",40000
"customlist.CustomListPerformanceTest.customRemoveObject","avgt",1,5,107039429.020000,899176.073354,"ns/op",50000
"customlist.CustomListPerformanceTest.customRemoveObject","avgt",1,5,216646470.000000,488285.366765,"ns/op",70000
"customlist.CustomListPerformanceTest.customRemoveObject","avgt",1,5,286166133.500000,7595059.656728,"ns/op",80000
"customlist.CustomListPerformanceTest.customRemoveObject","avgt",1,5,362126122.333333,1352536.548707,"ns/op",90000
"customlist.CustomListPerformanceTest.customRemoveObject","avgt",1,5,450683122.000000,7371309.449779,"ns/op",100000
"customlist.CustomListPerformanceTest.customRetainAll","avgt",1,5,77988.119902,120.707997,"ns/op",10000
"customlist.CustomListPerformanceTest.customRetainAll","avgt",1,5,154368.803160,1284.955112,"ns/op",20000
"customlist.CustomListPerformanceTest.customRetainAll","avgt",1,5,234536.738303,8000.054607,"ns/op",30000
"customlist.CustomListPerformanceTest.customRetainAll","avgt",1,5,307776.221000,6647.646585,"ns/op",40000
"customlist.CustomListPerformanceTest.customRetainAll","avgt",1,5,403908.621032,12424.711701,"ns/op",50000
"customlist.CustomListPerformanceTest.customRetainAll","avgt",1,5,540161.079941,4908.304781,"ns/op",70000
"customlist.CustomListPerformanceTest.customRetainAll","avgt",1,5,632311.628447,18834.044154,"ns/op",80000
"customlist.CustomListPerformanceTest.customRetainAll","avgt",1,5,651516.152642,7896.014599,"ns/op",90000
"customlist.CustomListPerformanceTest.customRetainAll","avgt",1,5,718178.055442,26601.864979,"ns/op",100000
"customlist.CustomListPerformanceTest.customSet","avgt",1,5,21895.812709,13181.151940,"ns/op",10000
"customlist.CustomListPerformanceTest.customSet","avgt",1,5,42087.817397,1250.575054,"ns/op",20000
"customlist.CustomListPerformanceTest.customSet","avgt",1,5,57685.272072,2371.699323,"ns/op",30000
"customlist.CustomListPerformanceTest.customSet","avgt",1,5,79930.794273,2026.227927,"ns/op",40000
"customlist.CustomListPerformanceTest.customSet","avgt",1,5,105263.394797,17669.306677,"ns/op",50000
"customlist.CustomListPerformanceTest.customSet","avgt",1,5,152386.521371,1930.011250,"ns/op",70000
"customlist.CustomListPerformanceTest.customSet","avgt",1,5,153887.430225,2860.685266,"ns/op",80000
"customlist.CustomListPerformanceTest.customSet","avgt",1,5,169864.337061,2122.399284,"ns/op",90000
"customlist.CustomListPerformanceTest.customSet","avgt",1,5,192633.555909,2625.507923,"ns/op",100000
"customlist.CustomListPerformanceTest.customSize","avgt",1,5,3905.149262,689.205332,"ns/op",10000
"customlist.CustomListPerformanceTest.customSize","avgt",1,5,7522.203219,1714.124879,"ns/op",20000
"customlist.CustomListPerformanceTest.customSize","avgt",1,5,11399.829724,315.050255,"ns/op",30000
"customlist.CustomListPerformanceTest.customSize","avgt",1,5,16979.697580,2114.050882,"ns/op",40000
"customlist.CustomListPerformanceTest.customSize","avgt",1,5,30800.644886,12441.687127,"ns/op",50000
"customlist.CustomListPerformanceTest.customSize","avgt",1,5,52448.570261,1222.465103,"ns/op",70000
"customlist.CustomListPerformanceTest.customSize","avgt",1,5,64904.736753,16150.261199,"ns/op",80000
"customlist.CustomListPerformanceTest.customSize","avgt",1,5,64907.037455,25034.865798,"ns/op",90000
