"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"customlist.CustomListPerformanceTest.customRemoveIndex","avgt",1,5,239285.851033,559.983294,"ns/op",80000
"customlist.CustomListPerformanceTest.customRemoveIndex","avgt",1,5,267729.973104,1916.938037,"ns/op",90000
"customlist.CustomListPerformanceTest.customRemoveIndex","avgt",1,5,297057.230423,7926.436227,"ns/op",100000
"customlist.CustomListPerformanceTest.customRemoveObject","avgt",1,5,3926062.626688,168573.269060,"ns/op",10000
"customlist.CustomListPerformanceTest.customRemoveObject","avgt",1,5,15539287.040000,220675.041968,"ns/op",20000
"customlist.CustomListPerformanceTest.customRemoveObject","avgt",1,5,35144608.089655,692500.155196,"ns/op",30000
"customlist.CustomListPerformanceTest.customRemoveObject","avgt",1,5,65664505.200000,302487.172895,"ns/op",40000
"customlist.CustomListPerformanceTest.customRemoveObject","avgt",1,5,106990861.620000,189261.031980,"ns/op",50000
"customlist.CustomListPerformanceTest.customRemoveObject","avgt",1,5,217221361.640000,854158.571790,"ns/op",70000
"customlist.CustomListPerformanceTest.customRemoveObject","avgt",1,5,284997560.400000,1685029.528411,"ns/op",80000
"customlist.CustomListPerformanceTest.customRemoveObject","avgt",1,5,363519577.533333,7006736.258359,"ns/op",90000
"customlist.CustomListPerformanceTest.customRemoveObject","avgt",1,5,453237738.933333,25425048.483507,"ns/op",100000
"customlist.CustomListPerformanceTest.customRetainAll","avgt",1,5,79573.438497,331.425051,"ns/op",10000
"customlist.CustomListPerformanceTest.customRetainAll","avgt",1,5,148600.453057,12512.170777,"ns/op",20000
"customlist.CustomListPerformanceTest.customRetainAll","avgt",1,5,244263.872108,2566.479478,"ns/op",30000
"customlist.CustomListPerformanceTest.customRetainAll","avgt",1,5,326923.070330,9854.924591,"ns/op",40000
"customlist.CustomListPerformanceTest.customRetainAll","avgt",1,5,397890.701776,3013.076620,"ns/op",50000
"customlist.CustomListPerformanceTest.customRetainAll","avgt",1,5,573520.775811,12298.420299,"ns/op",70000
"customlist.CustomListPerformanceTest.customRetainAll","avgt",1,5,652191.236936,10436.199501,"ns/op",80000
"customlist.CustomListPerformanceTest.customRetainAll","avgt",1,5,755409.627486,22512.104421,"ns/op",90000
"customlist.CustomListPerformanceTest.customRetainAll","avgt",1,5,830912.837787,22063.629109,"ns/op",100000
"customlist.CustomListPerformanceTest.customSet","avgt",1,5,25390.371037,1818.444231,"ns/op",10000
"customlist.CustomListPerformanceTest.customSet","avgt",1,5,48327.539204,409.555591,"ns/op",20000
"customlist.CustomListPerformanceTest.customSet","avgt",1,5,72598.362879,909.689335,"ns/op",30000
"customlist.CustomListPerformanceTest.customSet","avgt",1,5,97100.139770,1285.127830,"ns/op",40000
"customlist.CustomListPerformanceTest.customSet","avgt",1,5,121874.961836,2055.218476,"ns/op",50000
"customlist.CustomListPerformanceTest.customSet","avgt",1,5,170894.626150,6513.272578,"ns/op",70000
"customlist.CustomListPerformanceTest.customSet","avgt",1,5,200107.182296,10444.270108,"ns/op",80000
"customlist.CustomListPerformanceTest.customSet","avgt",1,5,226485.435664,1963.807035,"ns/op",90000
"customlist.CustomListPerformanceTest.customSet","avgt",1,5,251132.067683,5380.278279,"ns/op",100000
"customlist.CustomListPerformanceTest.customSize","avgt",1,5,4030.993540,69.159185,"ns/op",10000
"customlist.CustomListPerformanceTest.customSize","avgt",1,5,8052.340233,1255.943945,"ns/op",20000
"customlist.CustomListPerformanceTest.customSize","avgt",1,5,11608.594161,259.277318,"ns/op",30000
"customlist.CustomListPerformanceTest.customSize","avgt",1,5,17022.057696,2395.903395,"ns/op",40000
"customlist.CustomListPerformanceTest.customSize","avgt",1,5,22604.636755,10848.662385,"ns/op",50000
"customlist.CustomListPerformanceTest.customSize","avgt",1,5,29895.804454,2249.700652,"ns/op",70000
"customlist.CustomListPerformanceTest.customSize","avgt",1,5,35080.315552,7386.686746,"ns/op",80000
"customlist.CustomListPerformanceTest.customSize","avgt",1,5,38088.100781,569.261556,"ns/op",90000
"customlist.CustomListPerformanceTest.customSize","avgt",1,5,42366.759723,665.342769,"ns/op",100000
"customlist.CustomListPerformanceTest.customSubList","avgt",1,5,4095.366763,242.223431,"ns/op",10000
"customlist.CustomListPerformanceTest.customSubList","avgt",1,5,8164.457237,1153.997115,"ns/op",20000
"customlist.CustomListPerformanceTest.customSubList","avgt",1,5,11472.130110,164.470213,"ns/op",30000
"customlist.CustomListPerformanceTest.customSubList","avgt",1,5,16964.640630,299.516426,"ns/op",40000
"customlist.CustomListPerformanceTest.customSubList","avgt",1,5,21408.752943,7716.216195,"ns/op",50000
"customlist.CustomListPerformanceTest.customSubList","avgt",1,5,29682.698504,389.727836,"ns/op",70000
"customlist.CustomListPerformanceTest.customSubList","avgt",1,5,35481.613663,1036.640839,"ns/op",80000
"customlist.CustomListPerformanceTest.customSubList","avgt",1,5,38357.811727,1020.952464,"ns/op",90000
"customlist.CustomListPerformanceTest.customSubList","avgt",1,5,42824.815091,1437.840827,"ns/op",100000
"customlist.CustomListPerformanceTest.customToArray","avgt",1,5,5663.122610,189.669672,"ns/op",10000
"customlist.CustomListPerformanceTest.customToArray","avgt",1,5,10425.781488,721.469885,"ns/op",20000
"customlist.CustomListPerformanceTest.customToArray","avgt",1,5,15761.290968,303.760340,"ns/op",30000
"customlist.CustomListPerformanceTest.customToArray","avgt",1,5,23898.129332,1342.828845,"ns/op",40000
"customlist.CustomListPerformanceTest.customToArray","avgt",1,5,27756.944408,667.990138,"ns/op",50000
"customlist.CustomListPerformanceTest.customToArray","avgt",1,5,40614.383674,744.401337,"ns/op",70000
"customlist.CustomListPerformanceTest.customToArray","avgt",1,5,47057.991720,792.950821,"ns/op",80000
"customlist.CustomListPerformanceTest.customToArray","avgt",1,5,53252.754203,12878.682126,"ns/op",90000
"customlist.CustomListPerformanceTest.customToArray","avgt",1,5,56530.946138,1074.967057,"ns/op",100000
"customlist.CustomListPerformanceTest.customToString","avgt",1,5,148925.099284,4119.099181,"ns/op",10000
"customlist.CustomListPerformanceTest.customToString","avgt",1,5,333224.499617,2791.371929,"ns/op",20000
"customlist.CustomListPerformanceTest.customToString","avgt",1,5,369466.343458,1899.407129,"ns/op",30000
"customlist.CustomListPerformanceTest.customToString","avgt",1,5,491674.557905,5919.483462,"ns/op",40000
"customlist.CustomListPerformanceTest.customToString","avgt",1,5,626691.867879,6087.874329,"ns/op",50000
"customlist.CustomListPerformanceTest.customToString","avgt",1,5,1090585.435004,18583.564500,"ns/op",70000
"customlist.CustomListPerformanceTest.customToString","avgt",1,5,1011727.461222,2084.660593,"ns/op",80000
"customlist.CustomListPerformanceTest.customToString","avgt",1,5,1166740.004677,22955.992626,"ns/op",90000
